frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
48,1,3,,3,,1,1,True
50,1,2,,2,,141,141,True
76,1,10,,10,,1,1,True
78,1,4,,4,,140,140,True
93,2,12,,12,,1,1,True
95,2,5,,5,,141,141,True
97,1,13,,13,,1,1,True
99,1,9,,9,,141,141,True
132,2,17,,17,,1,1,True
134,2,7,,7,,140,140,True
136,1,18,,18,,1,1,True
138,1,8,,8,,25,25,True
140,1,6,,6,,115,115,True
175,3,22,,22,,1,1,True
177,3,15,,15,,141,141,True
179,2,23,,23,,1,1,True
181,2,16,,16,,27,27,True
183,2,14,,14,,114,114,True
194,1,24,,24,,1,1,True
196,1,11,,11,,140,140,True
228,1,29,,29,,1,1,True
230,1,20,,20,,12,12,True
232,1,30,,30,,129,129,True
245,1,21,,21,,27,27,True
247,1,19,,19,,114,114,True
261,1,33,,33,,1,1,True
263,1,27,,27,,26,26,True
265,1,25,,25,,115,115,True
280,2,35,,35,,1,1,True
282,2,26,,26,,140,140,True
284,1,36,,36,,1,1,True
286,1,28,,28,,140,140,True
316,1,40,,40,,1,1,True
318,1,32,,32,,141,141,True
331,1,41,,41,,1,1,True
333,1,31,,31,,140,140,True
347,1,44,,44,,1,1,True
349,1,39,,39,,26,26,True
351,1,37,,37,,115,115,True
364,1,46,,46,,1,1,True
366,1,34,,34,,140,140,True
379,1,47,,47,,1,1,True
381,1,38,,38,,140,140,True
394,1,50,,50,,1,1,True
396,1,42,,42,,140,140,True
409,1,51,,51,,1,1,True
411,1,43,,43,,140,140,True
424,1,54,,54,,1,1,True
426,1,45,,45,,140,140,True
440,2,48,,48,,141,141,True
442,1,56,,56,,1,1,True
444,1,49,,49,,140,140,True
486,1,62,,62,,1,1,True
488,1,53,,53,,141,141,True
500,1,52,,52,,141,141,True
525,2,65,,65,,1,1,True
527,2,58,,58,,12,12,True
529,1,66,,66,,1,1,True
531,1,60,,60,,12,12,True
533,1,59,,59,,15,15,True
535,1,57,,57,,114,114,True
548,1,68,,68,,1,1,True
550,1,55,,55,,140,140,True
563,1,70,,70,,1,1,True
565,1,61,,61,,140,140,True
579,2,63,,63,,141,141,True
581,1,72,,72,,1,1,True
583,1,64,,64,,140,140,True
630,1,78,,78,,1,1,True
632,1,69,,69,,141,141,True
644,1,67,,67,,141,141,True
665,3,81,,81,,1,1,True
667,3,71,,71,,140,140,True
669,2,82,,82,,1,1,True
671,2,75,,75,,12,12,True
673,1,83,,83,,1,1,True
675,1,77,,77,,12,12,True
677,1,76,,76,,14,14,True
679,1,73,,73,,115,115,True
707,1,87,,87,,1,1,True
709,1,74,,74,,140,140,True
722,1,89,,89,,1,1,True
724,1,80,,80,,141,141,True
737,1,91,,91,,1,1,True
739,1,79,,79,,140,140,True
752,1,93,,93,,1,1,True
754,1,85,,85,,141,141,True
770,2,95,,95,,1,1,True
772,2,86,,86,,26,26,True
774,2,84,,84,,114,114,True
776,1,96,,96,,1,1,True
778,1,88,,88,,141,141,True
806,1,100,,100,,1,1,True
808,1,90,,90,,140,140,True
823,2,102,,102,,1,1,True
825,2,94,,94,,141,141,True
827,1,103,,103,,1,1,True
829,1,92,,92,,140,140,True
860,1,107,,107,,1,1,True
862,1,99,,99,,27,27,True
864,1,97,,97,,114,114,True
877,1,108,,108,,1,1,True
879,1,98,,98,,141,141,True
892,1,111,,111,,1,1,True
894,1,101,,101,,141,141,True
907,1,113,,113,,1,1,True
909,1,105,,105,,141,141,True
923,1,115,,115,,1,1,True
925,1,106,,106,,26,26,True
927,1,104,,104,,114,114,True
941,2,109,,109,,141,141,True
943,1,117,,117,,1,1,True
945,1,110,,110,,140,140,True
973,1,121,,121,,1,1,True
975,1,112,,112,,140,140,True
988,1,123,,123,,1,1,True
990,1,114,,114,,140,140,True
1004,1,125,,125,,1,1,True
1006,1,120,,120,,26,26,True
1008,1,118,,118,,115,115,True
1028,1,126,,126,,1,1,True
1030,1,116,,116,,140,140,True
1051,1,131,,131,,1,1,True
1053,1,119,,119,,140,140,True
1066,1,133,,133,,1,1,True
1068,1,122,,122,,141,141,True
1087,3,135,,135,,1,1,True
1089,3,127,,127,,12,12,True
1091,2,136,,136,,1,1,True
1093,2,124,,124,,140,140,True
1095,1,137,,137,,1,1,True
1097,1,129,,129,,12,12,True
1099,1,128,,128,,129,129,True
1129,1,141,,141,,1,1,True
1131,1,130,,130,,140,140,True
1144,1,143,,143,,1,1,True
1146,1,132,,132,,140,140,True
1159,1,145,,145,,1,1,True
1161,1,134,,134,,140,140,True
1177,2,147,,147,,1,1,True
1179,2,139,,139,,140,140,True
1181,1,148,,148,,1,1,True
1183,1,140,,140,,25,25,True
1185,1,138,,138,,115,115,True
1213,1,152,,152,,1,1,True
1215,1,142,,142,,140,140,True
1239,1,154,,154,,1,1,True
1241,1,144,,144,,140,140,True
1269,2,158,,158,,1,1,True
1271,2,146,,146,,140,140,True
1273,1,159,,159,,1,1,True
1290,3,151,,151,,12,12,True
1292,2,161,,161,,1,1,True
1294,2,150,,150,,140,140,True
1296,1,162,,162,,1,1,True
1298,1,153,,153,,141,141,True
1328,1,166,,166,,1,1,True
1330,1,157,,157,,12,12,True
1332,1,155,,155,,14,14,True
1334,1,149,,149,,115,115,True
1347,1,167,,167,,1,1,True
1349,1,156,,156,,141,141,True
1362,1,170,,170,,1,1,True
1364,1,160,,160,,140,140,True
1378,1,172,,172,,1,1,True
1380,1,165,,165,,26,26,True
1382,1,163,,163,,115,115,True
1394,1,164,,164,,141,141,True
1407,1,174,,174,,1,1,True
1409,1,169,,169,,141,141,True
1422,1,177,,177,,1,1,True
1424,1,168,,168,,140,140,True
1436,1,171,,171,,141,141,True
1449,1,180,,180,,1,1,True
1451,1,173,,173,,140,140,True
1468,3,182,,182,,1,1,True
1470,3,175,,175,,140,140,True
