frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
383,3,3,,31,,1,118,False
385,2,31,,31,,118,118,True
387,2,26,,45,,11,1,False
389,1,45,,45,,1,1,True
391,1,34,,34,,143,143,True
414,1,50,,50,,2,2,True
416,1,15,,15,,16,16,True
418,1,12,,12,,229,229,True
445,3,52,,52,,2,2,True
447,3,54,,55,,5,3,False
449,2,55,,55,,3,3,True
451,2,43,,38,,55,111,False
453,2,41,,38,,78,111,False
466,2,57,,57,,4,4,True
468,2,36,,38,,106,111,False
470,1,38,,38,,111,111,True
487,2,59,,59,,4,4,True
489,2,32,,60,,73,5,False
491,2,30,,60,,137,5,False
517,3,60,,64,,5,3,False
519,3,4,,64,,63,3,False
521,2,63,,64,,5,3,False
523,2,64,,64,,3,3,True
525,2,48,,2,,131,63,False
549,3,66,,68,,1,4,False
551,3,68,,68,,4,4,True
553,3,49,,2,,62,63,False
555,2,56,,2,,109,63,False
583,2,70,,70,,5,5,True
585,2,22,,2,,90,63,False
587,2,18,,2,,95,63,False
615,2,73,,73,,5,5,True
617,2,11,,2,,120,63,False
619,1,2,,2,,63,63,True
634,2,75,,76,,5,3,False
636,2,37,,76,,174,3,False
638,1,76,,76,,3,3,True
640,1,51,,51,,137,137,True
684,2,80,,82,,5,6,False
686,2,42,,82,,177,6,False
688,1,82,,82,,6,6,True
690,1,19,,19,,44,44,True
692,1,21,,21,,52,52,True
718,3,14,,84,,13,6,False
720,2,84,,84,,6,6,True
722,2,25,,86,,163,6,False
740,4,86,,89,,6,3,False
742,4,28,,89,,105,3,False
744,4,24,,89,,45,3,False
746,3,88,,89,,1,3,False
748,3,72,,89,,63,3,False
750,2,89,,89,,3,3,True
752,1,90,,90,,7,7,True
754,1,13,,13,,26,26,True
756,1,9,,9,,89,89,True
792,2,93,,94,,6,5,False
794,2,47,,94,,112,5,False
796,1,94,,94,,5,5,True
798,1,53,,53,,167,167,True
827,2,96,,96,,7,7,True
829,2,10,,98,,45,3,False
831,2,7,,98,,122,3,False
848,3,98,,101,,3,8,False
850,3,79,,101,,31,8,False
852,3,77,,101,,80,8,False
854,2,100,,101,,3,8,False
856,2,101,,101,,8,8,True
858,2,20,,58,,63,109,False
860,1,58,,58,,109,109,True
877,2,103,,103,,9,9,True
879,2,44,,104,,137,6,False
896,3,104,,105,,6,9,False
898,3,62,,105,,123,9,False
900,2,105,,105,,9,9,True
902,1,107,,107,,11,11,True
904,1,8,,8,,133,133,True
919,2,109,,109,,11,11,True
921,2,29,,110,,138,6,False
923,1,110,,110,,6,6,True
925,1,83,,83,,252,252,True
955,1,114,,114,,5,5,True
957,1,87,,87,,150,150,True
984,1,116,,116,,4,4,True
986,1,99,,99,,150,150,True
1019,1,119,,119,,12,12,True
1021,1,16,,16,,63,63,True
1029,1,121,,121,,3,3,True
1031,1,108,,108,,173,173,True
1044,1,123,,123,,8,8,True
1046,1,74,,74,,140,140,True
1068,1,125,,125,,6,6,True
1070,1,92,,92,,14,14,True
1072,1,91,,91,,256,256,True
1098,1,128,,128,,6,6,True
1100,1,95,,95,,181,181,True
1120,2,131,,132,,10,2,False
1122,2,61,,132,,153,2,False
1124,1,132,,132,,2,2,True
1148,2,134,,134,,1,1,True
1150,2,129,,135,,108,2,False
1152,1,135,,135,,2,2,True
1154,1,115,,115,,111,111,True
1171,2,138,,138,,14,14,True
1173,2,139,,139,,9,9,True
1175,2,40,,5,,62,256,False
1177,1,5,,5,,256,256,True
1217,1,145,,145,,9,9,True
1219,1,78,,78,,175,175,True
1232,1,147,,147,,3,3,True
1234,1,113,,113,,137,137,True
1247,1,149,,149,,11,11,True
1249,1,65,,65,,151,151,True
1262,1,151,,151,,1,1,True
1264,1,148,,148,,137,137,True
1277,1,153,,153,,15,15,True
1279,1,39,,39,,107,107,True
1292,1,155,,155,,11,11,True
1294,1,67,,67,,108,108,True
1309,2,157,,157,,9,9,True
1311,2,97,,158,,199,12,False
1313,1,158,,158,,12,12,True
1315,1,69,,69,,105,105,True
1338,1,161,,161,,17,17,True
1340,1,6,,6,,63,63,True
1358,2,163,,163,,5,5,True
1360,2,120,,164,,63,18,False
1362,1,164,,164,,18,18,True
1364,1,35,,35,,137,137,True
1377,2,166,,166,,3,3,True
1379,2,146,,27,,159,2,False
1392,3,168,,168,,13,13,True
1394,3,71,,169,,111,6,False
1396,2,169,,169,,6,6,True
1398,2,117,,27,,111,2,False
1400,1,27,,27,,2,2,True
1415,1,170,,170,,10,10,True
1417,1,102,,102,,244,244,True
1442,1,174,,174,,4,4,True
1444,1,127,,127,,106,106,True
1461,2,176,,177,,4,7,False
1463,2,144,,177,,63,7,False
1465,1,177,,177,,7,7,True
1467,1,118,,118,,63,63,True
1485,2,179,,179,,5,5,True
1487,2,143,,180,,29,6,False
1489,2,140,,180,,86,6,False
1491,1,180,,180,,6,6,True
1493,1,124,,124,,118,118,True
1517,2,183,,184,,1,6,False
1519,2,172,,184,,106,6,False
1521,1,184,,184,,6,6,True
1523,1,130,,130,,110,110,True
1536,1,186,,186,,10,10,True
1538,1,106,,106,,137,137,True
1557,1,188,,188,,7,7,True
1559,1,126,,126,,105,105,True
1583,1,190,,190,,4,4,True
1585,1,160,,160,,66,66,True
1587,1,159,,159,,256,256,True
1617,1,195,,195,,4,4,True
1619,1,175,,175,,182,182,True
1636,1,196,,196,,7,7,True
1638,1,136,,136,,108,108,True
1653,2,199,,200,,7,6,False
1655,2,141,,200,,63,6,False
1657,1,200,,200,,6,6,True
1659,1,150,,150,,148,148,True
1699,2,204,,205,,1,7,False
1701,2,189,,205,,137,7,False
1703,1,205,,205,,7,7,True
1705,1,154,,154,,113,113,True
1723,1,207,,207,,5,5,True
1725,1,173,,173,,124,124,True
1742,2,209,,209,,23,23,True
1744,1,210,,210,,5,5,True
1746,1,185,,185,,175,175,True
1762,2,212,,213,,24,4,False
1764,2,23,,213,,112,4,False
1781,3,213,,213,,4,4,True
1783,3,187,,215,,123,24,False
1785,2,215,,215,,24,24,True
1787,1,216,,216,,3,3,True
1789,1,197,,197,,133,133,True
1823,2,220,,221,,24,5,False
1825,2,46,,221,,109,5,False
1827,1,221,,221,,5,5,True
1829,1,181,,181,,124,124,True
1846,2,223,,223,,8,8,True
1848,2,165,,224,,163,5,False
1850,1,224,,224,,5,5,True
1852,1,194,,194,,120,120,True
1880,2,192,,192,,3,3,True
1882,2,191,,228,,1,6,False
1884,1,228,,228,,6,6,True
1886,1,193,,193,,252,252,True
1919,2,232,,233,,5,1,False
1921,2,198,,233,,63,1,False
1923,1,233,,233,,1,1,True
1925,1,227,,227,,7,7,True
1927,1,225,,225,,123,123,True
1952,2,236,,237,,4,15,False
1954,2,237,,237,,15,15,True
1956,2,112,,202,,23,114,False
1958,2,111,,202,,256,114,False
1967,1,202,,202,,114,114,True
1997,2,242,,242,,1,1,True
1999,2,234,,243,,127,13,False
2001,1,243,,243,,13,13,True
2003,1,142,,142,,105,105,True
2014,1,245,,245,,3,3,True
2016,1,222,,222,,251,251,True
2051,2,249,,250,,4,2,False
2053,2,219,,250,,63,2,False
2055,1,250,,250,,2,2,True
2057,1,241,,241,,110,110,True
2077,3,238,,252,,1,3,False
2079,2,252,,252,,3,3,True
2081,2,253,,253,,11,11,True
2083,2,162,,235,,109,109,False
2085,1,235,,235,,109,109,True
2100,1,255,,255,,12,12,True
2102,1,167,,167,,113,113,True
2122,3,258,,260,,24,5,False
2124,3,81,,260,,62,5,False
2126,2,259,,260,,6,5,False
2128,2,214,,260,,111,5,False
2130,1,260,,260,,5,5,True
2132,1,226,,226,,132,132,True
2149,1,261,,261,,10,10,True
2151,1,182,,182,,109,109,True
2184,1,267,,267,,17,17,True
2186,1,133,,133,,172,172,True
2209,2,269,,269,,24,24,True
2211,1,270,,270,,7,7,True
2213,1,218,,218,,19,19,True
2215,1,217,,217,,256,256,True
2248,1,275,,275,,1,1,True
2250,1,265,,265,,109,109,True
2263,1,277,,277,,6,6,True
2265,1,230,,230,,158,158,True
2280,2,279,,279,,2,2,True
2282,2,266,,280,,63,14,False
2301,1,280,,280,,14,14,True
2303,1,171,,171,,256,256,True
2330,2,272,,284,,106,4,False
2332,1,284,,284,,4,4,True
2334,1,251,,251,,148,148,True
2349,1,286,,286,,1,1,True
2351,1,274,,274,,25,25,True
2353,1,271,,271,,86,86,True
2378,3,288,,290,,3,1,False
2380,3,257,,290,,63,1,False
2382,2,289,,290,,11,1,False
2384,2,203,,290,,20,1,False
2386,2,201,,290,,141,1,False
2388,1,290,,290,,1,1,True
2390,1,282,,282,,110,110,True
2428,2,294,,295,,7,7,False
2430,2,231,,295,,21,7,False
2432,2,229,,295,,97,7,False
2434,1,295,,295,,7,7,True
2436,1,240,,240,,130,130,True
2454,1,296,,296,,6,6,True
2456,1,244,,244,,161,161,True
2470,2,300,,299,,19,117,False
2472,2,137,,299,,118,117,False
2474,1,299,,299,,117,117,True
2497,1,303,,303,,8,8,True
2499,1,239,,239,,123,123,True
2512,1,305,,305,,3,3,True
2514,1,283,,283,,140,140,True
2530,2,307,,308,,16,7,False
2532,2,178,,308,,115,7,False
2534,1,308,,308,,7,7,True
2536,1,248,,248,,7,7,True
2538,1,246,,246,,256,256,True
2573,1,311,,311,,23,23,True
2575,1,17,,17,,161,161,True
2596,1,313,,313,,3,3,True
2598,1,281,,281,,109,109,True
2609,1,315,,315,,21,21,True
2611,1,156,,156,,63,63,True
2621,1,316,,316,,6,6,True
2623,1,285,,285,,252,252,True
2641,1,319,,319,,24,24,True
2643,1,85,,85,,63,63,True
2662,2,321,,321,,6,6,True
2664,2,287,,322,,124,22,False
2666,1,322,,322,,22,22,True
2668,1,152,,152,,163,163,True
2694,1,326,,326,,9,9,True
2696,1,256,,256,,125,125,True
2718,3,320,,329,,111,5,False
2720,2,328,,329,,7,5,False
2722,2,278,,329,,106,5,False
2724,1,329,,329,,5,5,True
2726,1,310,,310,,58,58,True
2737,1,309,,309,,256,256,True
2765,2,333,,334,,6,6,False
2767,2,306,,334,,174,6,False
2769,1,334,,334,,6,6,True
2771,1,302,,302,,20,20,True
2773,1,301,,301,,256,256,True
2833,2,341,,342,,7,3,False
2835,2,298,,342,,134,3,False
2846,1,342,,342,,3,3,True
2848,1,317,,317,,109,109,True
2856,1,344,,344,,189,189,True
2876,2,345,,345,,6,6,True
2878,2,312,,346,,196,10,False
2891,2,346,,349,,10,2,False
2893,2,276,,349,,105,2,False
2895,1,349,,349,,2,2,True
2897,1,332,,332,,133,133,True
2912,2,351,,351,,14,14,True
2914,2,254,,352,,201,4,False
2916,1,352,,352,,4,4,True
2918,1,325,,325,,139,139,True
2957,2,350,,350,,132,132,True
2959,1,357,,357,,20,20,True
2961,1,208,,208,,145,145,True
2974,1,359,,359,,4,4,True
2976,1,343,,343,,136,136,True
3000,4,361,,363,,4,24,False
3002,4,340,,363,,19,24,False
3004,4,337,,363,,128,24,False
3006,3,362,,363,,12,24,False
3008,3,297,,363,,112,24,False
3032,3,363,,367,,24,23,False
3034,2,364,,367,,7,23,False
3036,2,318,,367,,122,23,False
3038,1,367,,367,,23,23,True
3040,1,206,,206,,175,175,True
3064,2,369,,370,,4,17,False
3066,2,355,,370,,4,17,False
3068,2,353,,370,,106,17,False
3070,1,370,,370,,17,17,True
3072,1,264,,264,,11,11,True
3074,1,262,,262,,256,256,True
3117,3,374,,376,,2,15,False
3119,3,368,,376,,247,15,False
3121,2,376,,376,,15,15,True
3132,2,292,,377,,138,8,False
3134,2,247,,377,,2,8,False
3136,1,377,,377,,8,8,True
3155,2,336,,381,,145,6,False
3157,1,381,,381,,6,6,True
3159,1,354,,354,,149,149,True
3201,14,383,,383,,25,25,True
3203,14,211,,389,,121,13,False
3208,14,384,,389,,7,13,False
3210,14,348,,389,,158,13,False
3217,14,385,,389,,9,13,False
3219,14,331,,389,,77,13,False
3224,15,330,,399,,256,12,False
3230,15,386,,399,,6,12,False
3232,15,358,,399,,232,12,False
3239,16,387,,399,,1,12,False
3241,16,388,,399,,15,12,False
3243,16,314,,399,,174,12,False
3248,16,389,,399,,13,12,False
3250,16,324,,399,,107,12,False
3256,16,390,,399,,4,12,False
3258,16,373,,399,,19,12,False
3260,16,371,,399,,95,12,False
3265,16,392,,399,,7,12,False
3267,16,360,,399,,129,12,False
