frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
595,5,3,,3,,1,1,True
597,4,44,,44,,111,111,True
599,3,53,,53,,80,80,True
601,3,49,,49,,31,31,True
623,4,74,,74,,1,1,True
625,4,50,,50,,28,28,True
627,4,45,,45,,109,109,True
629,3,75,,75,,1,1,True
631,3,29,,29,,7,7,True
633,3,24,,24,,55,55,True
652,5,77,,77,,1,1,True
654,5,7,,7,,62,62,True
656,4,78,,78,,1,1,True
658,4,14,,14,,61,61,True
660,3,80,,80,,2,2,True
662,3,2,,2,,105,105,True
690,4,82,,82,,3,3,True
692,4,54,,54,,111,111,True
694,3,83,,83,,132,132,True
696,2,85,,85,,3,3,True
698,2,68,,68,,77,77,True
731,3,65,,65,,60,60,True
733,2,86,,86,,1,1,True
735,2,81,,81,,2,2,True
737,2,21,,21,,133,133,True
739,1,90,,90,,3,3,True
741,1,70,,70,,94,94,True
763,3,67,,67,,43,43,True
765,2,93,,93,,3,3,True
767,2,52,,52,,131,131,True
769,1,94,,94,,3,3,True
771,1,73,,73,,111,111,True
802,1,95,,95,,3,3,True
804,1,23,,23,,174,174,True
842,6,19,,19,,22,22,True
844,5,100,,100,,3,3,True
846,4,101,,101,,4,4,True
848,4,48,,48,,61,61,True
850,3,102,,102,,4,4,True
852,3,38,,38,,46,46,True
881,4,34,,34,,16,16,True
883,3,104,,104,,1,1,True
885,3,92,,92,,60,60,True
887,2,105,,105,,4,4,True
889,2,5,,5,,150,150,True
910,2,107,,107,,4,4,True
912,2,10,,10,,195,195,True
927,3,6,,6,,15,15,True
929,2,110,,110,,5,5,True
931,2,51,,51,,63,63,True
965,6,112,,112,,5,5,True
967,6,8,,8,,175,175,True
969,5,114,,114,,5,5,True
971,5,60,,60,,44,44,True
973,5,56,,56,,16,16,True
975,4,115,,115,,5,5,True
977,4,13,,13,,63,63,True
993,3,116,,116,,6,6,True
995,2,117,,117,,2,2,True
997,2,109,,109,,63,63,True
999,1,118,,118,,6,6,True
1001,1,30,,30,,181,181,True
1068,5,123,,123,,3,3,True
1070,5,99,,99,,110,110,True
1072,4,126,,126,,7,7,True
1074,4,63,,63,,31,31,True
1076,4,59,,59,,87,87,True
1078,3,127,,127,,4,4,True
1080,3,84,,84,,114,114,True
1089,2,128,,128,,1,1,True
1091,2,125,,125,,62,62,True
1093,1,129,,129,,6,6,True
1095,1,76,,76,,196,196,True
1156,3,136,,136,,7,7,True
1158,3,36,,36,,120,120,True
1160,2,137,,137,,1,1,True
1162,2,122,,122,,62,62,True
1175,2,139,,139,,1,1,True
1177,2,132,,132,,61,61,True
1179,1,140,,140,,7,7,True
1181,1,69,,69,,134,134,True
1207,2,143,,143,,6,6,True
1209,2,79,,79,,163,163,True
1211,1,145,,145,,8,8,True
1213,1,39,,39,,163,163,True
1231,1,148,,148,,7,7,True
1233,1,72,,72,,129,129,True
1260,2,150,,150,,5,5,True
1262,2,89,,89,,6,6,True
1264,2,87,,87,,56,56,True
1288,2,151,,151,,4,4,True
1290,2,113,,113,,106,106,True
1292,1,154,,154,,2,2,True
1294,1,134,,134,,202,202,True
1316,3,130,,130,,45,45,True
1318,2,157,,157,,2,2,True
1320,2,138,,138,,61,61,True
1322,1,158,,158,,6,6,True
1324,1,57,,57,,60,60,True
1338,1,159,,159,,10,10,True
1340,1,41,,41,,199,199,True
1342,1,37,,37,,45,45,True
1356,1,161,,161,,217,217,True
1374,1,164,,164,,10,10,True
1376,1,61,,61,,122,122,True
1410,4,166,,166,,3,3,True
1412,4,142,,142,,109,109,True
1414,3,168,,168,,3,3,True
1416,3,149,,149,,133,133,True
1418,2,169,,169,,10,10,True
1420,2,17,,17,,118,118,True
1452,3,11,,11,,64,64,True
1462,4,170,,170,,7,7,True
1464,4,108,,108,,146,146,True
1466,3,175,,175,,4,4,True
1468,3,131,,131,,148,148,True
1477,2,176,,176,,8,8,True
1479,2,96,,96,,63,63,True
1481,1,177,,177,,1,1,True
1483,1,162,,162,,137,137,True
1499,1,180,,180,,5,5,True
1501,1,141,,141,,175,175,True
1518,2,182,,182,,11,11,True
1520,2,4,,4,,109,109,True
1522,1,183,,183,,4,4,True
1524,1,146,,146,,121,121,True
1542,1,186,,186,,12,12,True
1544,1,55,,55,,61,61,True
1561,2,188,,188,,8,8,True
1563,2,103,,103,,131,131,True
1583,3,189,,189,,5,5,True
1585,3,135,,135,,1,1,True
1587,2,191,,191,,12,12,True
1589,2,71,,71,,62,62,True
1601,2,193,,193,,9,9,True
1603,2,106,,106,,120,120,True
1605,1,194,,194,,10,10,True
1607,1,97,,97,,153,153,True
1631,2,197,,197,,7,7,True
1633,2,120,,120,,14,14,True
1635,2,119,,119,,256,256,True
1672,3,25,,25,,2,2,True
1674,2,198,,198,,1,1,True
1676,2,192,,192,,61,61,True
1678,1,203,,203,,13,13,True
1680,1,58,,58,,178,178,True
1698,1,206,,206,,14,14,True
1700,1,46,,46,,21,21,True
1702,1,42,,42,,136,136,True
1725,1,208,,208,,2,2,True
1727,1,179,,179,,209,209,True
