frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
41,1,3,,3,,1,1,True
43,1,2,,2,,209,209,True
55,1,4,,4,,210,210,True
74,1,5,,5,,210,210,True
94,1,6,,6,,210,210,True
128,3,11,,11,,1,1,True
130,3,7,,13,,16,1,False
132,2,13,,13,,1,1,True
134,2,10,,9,,16,17,False
136,2,9,,9,,17,17,True
138,1,8,,8,,193,193,True
171,2,12,,12,,17,17,True
173,1,19,,19,,1,1,True
175,1,16,,16,,209,209,True
195,1,18,,18,,17,17,True
197,1,15,,15,,193,193,True
219,1,22,,22,,1,1,True
221,1,17,,17,,16,16,True
223,1,14,,14,,193,193,True
242,3,26,,26,,1,1,True
244,3,20,,24,,16,17,False
246,2,23,,24,,210,17,False
248,1,24,,24,,17,17,True
250,1,21,,21,,193,193,True
300,3,27,,33,,1,1,False
302,3,25,,33,,16,1,False
304,2,33,,33,,1,1,True
306,2,30,,34,,209,1,False
308,1,34,,34,,1,1,True
310,1,32,,32,,16,16,True
312,1,29,,29,,193,193,True
335,1,31,,31,,164,164,True
364,3,40,,41,,1,1,False
366,3,36,,41,,209,1,False
368,2,41,,41,,1,1,True
370,2,39,,39,,118,118,True
410,3,38,,38,,164,164,True
412,3,37,,37,,91,91,True
441,5,48,,50,,1,1,False
443,5,43,,50,,209,1,False
455,4,49,,50,,1,1,False
457,4,44,,50,,16,1,False
469,3,50,,50,,1,1,True
471,3,46,,47,,16,210,False
473,3,47,,47,,210,210,True
475,2,45,,45,,147,147,True
518,2,42,,42,,46,46,True
569,5,60,,62,,1,1,False
571,5,52,,62,,16,1,False
573,4,61,,62,,1,1,False
575,4,59,,62,,16,1,False
580,4,62,,62,,1,1,True
582,4,57,,54,,16,118,False
584,4,54,,54,,118,118,True
586,4,58,,58,,27,27,True
588,4,55,,51,,183,46,False
646,4,67,,68,,1,1,False
648,4,66,,68,,16,1,False
650,4,68,,68,,1,1,True
652,4,64,,51,,209,46,False
709,2,65,,51,,164,46,False
711,2,51,,51,,46,46,True
713,2,28,,63,,46,46,False
755,3,73,,74,,1,1,False
757,3,70,,74,,16,1,False
759,2,74,,74,,1,1,True
761,2,69,,63,,163,46,False
763,2,35,,63,,46,46,False
765,1,63,,63,,46,46,True
801,2,79,,80,,1,1,False
803,2,71,,80,,16,1,False
805,1,80,,80,,1,1,True
807,1,72,,72,,16,16,True
809,1,56,,56,,56,56,True
811,1,53,,53,,137,137,True
831,2,82,,83,,1,1,False
833,2,83,,83,,1,1,True
835,2,77,,76,,16,16,False
837,1,76,,76,,16,16,True
839,1,84,,84,,193,193,True
853,1,85,,85,,1,1,True
855,1,78,,78,,16,16,True
857,1,75,,75,,193,193,True
869,1,81,,81,,210,210,True
883,2,86,,89,,210,1,False
885,1,89,,89,,1,1,True
887,1,87,,87,,209,209,True
914,1,88,,88,,210,210,True
937,2,94,,94,,1,1,True
939,2,95,,95,,1,1,True
941,2,92,,91,,163,16,False
943,2,91,,91,,16,16,True
945,1,90,,90,,46,46,True
967,1,93,,93,,210,210,True
982,2,100,,98,,1,17,False
984,2,97,,98,,209,17,False
986,1,98,,98,,17,17,True
988,1,96,,96,,193,193,True
1018,1,104,,104,,1,1,True
1020,1,99,,99,,209,209,True
1034,2,103,,103,,165,165,True
1036,2,102,,102,,210,210,True
1066,2,109,,101,,1,45,False
1068,2,105,,101,,209,45,False
1070,1,101,,101,,45,45,True
1084,1,111,,111,,1,1,True
1086,1,108,,108,,164,164,True
1088,1,106,,106,,45,45,True
1100,1,107,,107,,210,210,True
1113,1,114,,114,,1,1,True
1115,1,110,,110,,209,209,True
1127,1,112,,112,,210,210,True
1139,1,113,,113,,210,210,True
1152,1,118,,118,,1,1,True
1154,1,115,,115,,209,209,True
1167,1,120,,120,,1,1,True
1169,1,116,,116,,209,209,True
1184,2,122,,122,,1,1,True
1186,2,117,,123,,209,1,False
1188,1,123,,123,,1,1,True
1190,1,119,,119,,209,209,True
1220,1,127,,127,,1,1,True
1222,1,121,,121,,209,209,True
1238,2,129,,130,,1,1,False
1240,2,125,,130,,209,1,False
1242,1,130,,130,,1,1,True
1244,1,126,,126,,163,163,True
1272,2,134,,124,,1,46,False
1274,2,128,,124,,209,46,False
1276,1,124,,124,,46,46,True
1292,2,136,,137,,1,1,False
