frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
41,1,3,,3,,1,1,True
43,1,2,,2,,141,141,True
83,3,10,,12,,1,1,False
85,3,4,,12,,140,1,False
87,2,11,,12,,1,1,False
89,2,5,,12,,141,1,False
100,1,12,,12,,1,1,True
102,1,9,,9,,26,26,True
104,1,7,,7,,115,115,True
134,2,17,,17,,1,1,True
136,2,6,,18,,140,1,False
138,1,18,,18,,1,1,True
140,1,8,,8,,140,140,True
173,2,22,,22,,1,1,True
175,2,15,,23,,26,1,False
177,2,23,,23,,1,1,True
179,2,16,,13,,141,115,False
181,1,13,,13,,115,115,True
209,1,27,,27,,1,1,True
211,1,14,,14,,140,140,True
228,1,28,,28,,1,1,True
230,1,20,,20,,12,12,True
232,1,30,,30,,129,129,True
245,1,21,,21,,27,27,True
247,1,19,,19,,114,114,True
261,1,33,,33,,1,1,True
263,1,26,,26,,26,26,True
265,1,24,,24,,115,115,True
278,1,35,,35,,1,1,True
280,1,25,,25,,140,140,True
297,3,37,,37,,1,1,True
299,3,29,,39,,140,1,False
301,2,38,,39,,1,1,False
303,2,32,,39,,141,1,False
314,1,39,,39,,1,1,True
316,1,31,,31,,140,140,True
344,1,44,,44,,1,1,True
346,1,34,,34,,140,140,True
359,1,45,,45,,1,1,True
361,1,36,,36,,140,140,True
374,1,48,,48,,1,1,True
376,1,41,,41,,141,141,True
392,2,50,,50,,1,1,True
394,2,42,,51,,26,1,False
396,2,40,,51,,114,1,False
398,1,51,,51,,1,1,True
400,1,43,,43,,140,140,True
431,2,55,,47,,1,141,False
433,2,46,,47,,140,141,False
435,1,47,,47,,141,141,True
485,2,61,,62,,1,1,False
487,2,49,,62,,140,1,False
489,1,62,,62,,1,1,True
491,1,54,,54,,26,26,True
493,1,52,,52,,115,115,True
522,1,53,,53,,141,141,True
547,2,67,,67,,1,1,True
549,2,58,,68,,12,1,False
551,1,68,,68,,1,1,True
553,1,60,,60,,12,12,True
555,1,59,,59,,14,14,True
557,1,56,,56,,115,115,True
570,1,70,,70,,1,1,True
572,1,57,,57,,140,140,True
587,2,72,,72,,1,1,True
589,2,64,,65,,140,26,False
591,1,65,,65,,26,26,True
593,1,63,,63,,115,115,True
621,1,76,,76,,1,1,True
623,1,66,,66,,140,140,True
644,2,69,,78,,141,1,False
646,1,78,,78,,1,1,True
648,1,71,,71,,141,141,True
692,3,84,,84,,1,1,True
694,3,77,,85,,12,1,False
696,2,85,,85,,1,1,True
698,2,74,,86,,140,1,False
700,1,86,,86,,1,1,True
702,1,75,,75,,25,25,True
704,1,73,,73,,115,115,True
738,2,90,,91,,1,1,False
740,2,81,,91,,12,1,False
742,2,91,,91,,1,1,True
744,2,83,,79,,39,129,False
746,2,79,,79,,129,129,True
748,1,80,,80,,102,102,True
776,1,95,,95,,1,1,True
778,1,82,,82,,140,140,True
791,1,97,,97,,1,1,True
793,1,88,,88,,141,141,True
807,1,99,,99,,1,1,True
809,1,89,,89,,26,26,True
811,1,87,,87,,114,114,True
824,1,101,,101,,1,1,True
826,1,93,,93,,141,141,True
840,1,103,,103,,1,1,True
842,1,94,,94,,26,26,True
844,1,92,,92,,114,114,True
859,2,105,,106,,1,1,False
861,2,98,,106,,141,1,False
863,1,106,,106,,1,1,True
865,1,96,,96,,140,140,True
895,1,110,,110,,1,1,True
897,1,100,,100,,141,141,True
910,1,112,,112,,1,1,True
912,1,102,,102,,141,141,True
925,1,114,,114,,1,1,True
927,1,104,,104,,141,141,True
940,1,116,,116,,1,1,True
942,1,108,,108,,141,141,True
956,1,118,,118,,1,1,True
958,1,109,,109,,26,26,True
960,1,107,,107,,114,114,True
972,1,111,,111,,141,141,True
985,1,121,,121,,1,1,True
987,1,113,,113,,140,140,True
1000,1,123,,123,,1,1,True
1002,1,115,,115,,140,140,True
1015,1,125,,125,,1,1,True
1017,1,117,,117,,140,140,True
1030,1,127,,127,,1,1,True
1032,1,119,,119,,140,140,True
