frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
547,9,3,,58,,1,1,False
549,9,2,,58,,10,1,False
551,8,52,,58,,1,1,False
553,8,6,,58,,10,1,False
555,7,53,,58,,1,1,False
557,7,14,,58,,10,1,False
559,6,54,,58,,1,1,False
561,6,20,,58,,10,1,False
563,5,55,,58,,1,1,False
565,5,28,,58,,10,1,False
567,4,56,,58,,1,1,False
569,4,31,,58,,10,1,False
571,4,57,,58,,1,1,False
573,4,35,,58,,10,1,False
575,3,58,,58,,1,1,True
577,3,40,,59,,10,1,False
579,2,59,,59,,1,1,True
581,2,4,,24,,10,322,False
583,1,24,,24,,322,322,True
768,25,60,,74,,1,1,False
770,25,8,,74,,10,1,False
772,24,61,,74,,1,1,False
774,24,9,,74,,10,1,False
776,23,62,,74,,1,1,False
778,23,12,,74,,10,1,False
780,23,63,,74,,1,1,False
782,23,16,,74,,10,1,False
784,22,64,,74,,1,1,False
786,22,19,,74,,10,1,False
788,21,65,,74,,1,1,False
790,21,26,,74,,10,1,False
792,20,66,,74,,1,1,False
794,20,29,,74,,10,1,False
796,19,67,,74,,1,1,False
798,19,30,,74,,10,1,False
800,18,68,,74,,1,1,False
802,18,32,,74,,332,1,False
817,20,69,,92,,1,1,False
819,20,33,,92,,10,1,False
821,19,70,,92,,1,1,False
823,19,34,,92,,10,1,False
825,18,71,,92,,1,1,False
827,18,36,,92,,10,1,False
829,17,72,,92,,1,1,False
831,17,37,,92,,10,1,False
833,16,73,,92,,1,1,False
835,16,38,,92,,10,1,False
837,15,74,,92,,1,1,False
839,15,41,,92,,10,1,False
841,14,75,,92,,1,1,False
843,14,42,,92,,10,1,False
845,14,76,,92,,1,1,False
847,14,43,,92,,10,1,False
849,14,77,,92,,1,1,False
851,14,44,,92,,10,1,False
853,13,84,,92,,1,1,False
855,13,47,,92,,10,1,False
857,12,85,,92,,1,1,False
859,12,51,,92,,10,1,False
861,11,86,,92,,1,1,False
863,11,48,,92,,10,1,False
865,10,87,,92,,1,1,False
867,10,49,,92,,10,1,False
869,9,88,,92,,1,1,False
871,9,50,,92,,10,1,False
873,9,89,,92,,1,1,False
875,9,78,,92,,332,1,False
988,11,90,,92,,1,1,False
990,11,79,,92,,10,1,False
992,11,91,,92,,1,1,False
1033,11,80,,92,,10,1,False
1035,11,92,,92,,1,1,True
1037,11,81,,23,,10,322,False
1110,15,93,,109,,1,1,False
1112,15,82,,109,,10,1,False
1114,15,97,,109,,1,1,False
1134,14,83,,109,,10,1,False
1136,13,102,,109,,1,1,False
1138,13,95,,109,,10,1,False
1172,12,103,,109,,1,1,False
1174,12,104,,109,,1,1,False
1176,12,96,,109,,10,1,False
1192,12,108,,109,,1,1,False
1194,12,98,,109,,332,1,False
1298,12,109,,109,,1,1,True
1300,12,100,,23,,10,322,False
1302,11,110,,23,,1,322,False
1304,11,101,,23,,10,322,False
1306,10,111,,23,,1,322,False
1308,10,105,,23,,10,322,False
1310,9,112,,23,,1,322,False
1312,9,106,,23,,10,322,False
1314,9,113,,23,,1,322,False
1316,9,107,,23,,10,322,False
1318,8,94,,23,,10,322,False
1320,7,125,,23,,1,322,False
1322,7,114,,23,,10,322,False
1324,7,126,,23,,1,322,False
1326,7,115,,23,,10,322,False
1328,7,127,,23,,1,322,False
1330,7,117,,23,,10,322,False
1332,6,128,,23,,1,322,False
1334,6,118,,23,,10,322,False
1336,5,23,,23,,322,322,True
2136,41,129,,140,,1,1,False
2138,41,119,,140,,10,1,False
2140,40,136,,140,,1,1,False
2162,40,120,,140,,10,1,False
2164,39,137,,140,,1,1,False
2180,39,121,,140,,10,1,False
2182,38,138,,140,,1,1,False
2184,38,122,,140,,10,1,False
2214,37,140,,140,,1,1,True
2216,37,123,,154,,10,1,False
2218,36,141,,154,,1,1,False
2247,41,124,,154,,10,1,False
2249,40,145,,154,,1,1,False
2251,40,131,,154,,10,1,False
2253,39,146,,154,,1,1,False
2255,39,132,,154,,10,1,False
2257,38,147,,154,,1,1,False
2259,38,133,,154,,10,1,False
2261,37,149,,154,,1,1,False
2263,37,130,,154,,10,1,False
2265,36,150,,154,,1,1,False
2267,36,134,,154,,10,1,False
2269,35,151,,154,,1,1,False
2271,35,135,,154,,10,1,False
2273,34,153,,154,,1,1,False
2275,34,139,,154,,10,1,False
2277,33,154,,154,,1,1,True
2279,33,143,,194,,10,1,False
2281,32,155,,194,,1,1,False
2283,32,144,,194,,10,1,False
2285,31,157,,194,,1,1,False
2287,31,148,,194,,10,1,False
2289,30,158,,194,,1,1,False
2291,30,152,,194,,10,1,False
2293,29,159,,194,,1,1,False
2295,29,156,,194,,10,1,False
2297,28,162,,194,,1,1,False
2299,28,160,,194,,10,1,False
2301,27,163,,194,,1,1,False
2303,27,161,,194,,10,1,False
2305,26,168,,194,,1,1,False
2307,26,166,,194,,10,1,False
2309,25,171,,194,,1,1,False
2311,25,164,,194,,10,1,False
2313,24,172,,194,,1,1,False
2315,24,165,,194,,10,1,False
2317,23,173,,194,,1,1,False
2319,23,167,,194,,10,1,False
2321,22,174,,194,,1,1,False
2323,22,169,,194,,10,1,False
2325,21,175,,194,,1,1,False
2327,21,170,,194,,10,1,False
2329,20,179,,194,,1,1,False
2331,20,176,,194,,10,1,False
2333,19,180,,194,,1,1,False
2335,19,177,,194,,10,1,False
2337,18,182,,194,,1,1,False
2339,18,178,,194,,10,1,False
2341,17,183,,194,,1,1,False
2343,17,181,,194,,10,1,False
2345,16,186,,194,,1,1,False
2347,16,184,,194,,10,1,False
2349,16,190,,194,,1,1,False
2351,16,185,,194,,10,1,False
2353,16,191,,194,,1,1,False
2355,16,187,,194,,10,1,False
2357,15,192,,194,,1,1,False
2359,15,188,,194,,10,1,False
2361,15,194,,194,,1,1,True
2363,15,189,,196,,10,1,False
2365,14,196,,196,,1,1,True
2367,14,193,,204,,10,1,False
2406,12,197,,204,,1,1,False
2408,12,195,,204,,10,1,False
2410,11,202,,204,,1,1,False
2412,11,198,,204,,10,1,False
2414,10,203,,204,,1,1,False
2416,10,199,,204,,10,1,False
2418,9,204,,204,,1,1,True
2420,9,200,,215,,10,1,False
2422,8,205,,215,,1,1,False
2468,8,201,,201,,10,10,True
2485,8,211,,215,,1,1,False
2487,8,206,,215,,10,1,False
2489,8,212,,215,,1,1,False
2545,16,207,,207,,10,10,True
2547,15,213,,215,,1,1,False
2549,15,208,,215,,10,1,False
2575,14,214,,215,,1,1,False
2577,14,209,,215,,10,1,False
2579,13,215,,215,,1,1,True
2616,16,210,,237,,10,1,False
2618,15,223,,237,,1,1,False
2634,15,216,,216,,10,10,True
2636,14,225,,237,,1,1,False
2638,14,219,,237,,10,1,False
2688,15,226,,241,,1,1,False
2690,15,217,,241,,10,1,False
2692,15,227,,241,,1,1,False
2704,14,218,,241,,10,1,False
2706,14,228,,241,,1,1,False
2708,14,220,,241,,10,1,False
2772,15,230,,241,,1,1,False
2774,15,221,,241,,10,1,False
2782,13,231,,241,,1,1,False
2784,13,224,,241,,10,1,False
2815,13,232,,241,,1,1,False
2817,13,229,,241,,10,1,False
2819,12,236,,241,,1,1,False
2842,14,233,,241,,10,1,False
2844,14,237,,241,,1,1,False
2846,14,234,,241,,10,1,False
2882,13,238,,257,,1,1,False
2884,13,235,,257,,10,1,False
2886,12,241,,257,,1,1,False
2894,12,239,,257,,10,1,False
2896,11,242,,257,,1,1,False
2898,11,240,,257,,10,1,False
2938,10,246,,257,,1,1,False
2940,10,243,,257,,10,1,False
2942,10,247,,257,,1,1,False
2944,10,244,,257,,10,1,False
2946,9,248,,257,,1,1,False
2973,8,245,,257,,10,1,False
