frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
589,5,3,,72,,1,1,False
591,4,42,,72,,111,1,False
593,3,72,,72,,1,1,True
595,3,48,,73,,45,1,False
597,3,43,,73,,92,1,False
619,4,73,,75,,1,1,False
621,4,75,,75,,1,1,True
623,4,76,,52,,1,97,False
625,4,13,,52,,61,97,False
627,3,52,,52,,97,97,True
629,3,47,,28,,14,24,False
648,5,78,,79,,2,2,False
650,5,2,,79,,105,2,False
652,4,79,,79,,2,2,True
654,3,80,,28,,3,24,False
656,3,28,,28,,24,24,True
670,4,81,,23,,132,38,False
686,5,83,,23,,3,38,False
688,5,66,,23,,94,38,False
690,5,63,,23,,43,38,False
692,4,84,,23,,3,38,False
694,4,23,,23,,38,38,True
696,3,53,,53,,111,111,True
729,3,88,,88,,3,3,True
731,3,68,,20,,111,133,False
733,3,65,,20,,26,133,False
735,2,20,,20,,133,133,True
757,3,91,,91,,3,3,True
759,3,50,,92,,131,3,False
761,2,92,,92,,3,3,True
763,2,71,,6,,111,62,False
784,2,93,,93,,3,3,True
786,2,22,,6,,191,62,False
788,2,18,,6,,5,62,False
790,1,6,,6,,62,62,True
839,5,98,,99,,3,4,False
841,4,99,,99,,4,4,True
843,4,46,,102,,61,1,False
845,3,100,,102,,4,1,False
847,3,36,,102,,62,1,False
872,3,102,,105,,1,4,False
874,3,90,,105,,60,4,False
876,2,103,,105,,4,4,False
878,2,5,,105,,150,4,False
899,2,105,,105,,4,4,True
901,2,9,,108,,210,5,False
916,2,108,,110,,5,5,False
918,2,110,,110,,5,5,True
920,2,49,,49,,63,63,True
953,6,112,,112,,5,5,True
955,6,58,,116,,60,6,False
957,5,113,,116,,5,6,False
959,5,12,,116,,63,6,False
961,4,114,,116,,6,6,False
963,3,115,,116,,2,6,False
965,3,116,,116,,6,6,True
967,3,29,,7,,181,175,False
983,2,7,,7,,175,175,True
1017,2,121,,121,,3,3,True
1019,2,97,,97,,110,110,True
1054,5,124,,124,,7,7,True
1056,5,61,,127,,48,6,False
1058,5,57,,127,,70,6,False
1060,4,125,,127,,4,6,False
1062,4,126,,127,,1,6,False
1064,4,123,,127,,62,6,False
1066,3,127,,127,,6,6,True
1068,3,74,,82,,196,114,False
1096,1,82,,82,,114,114,True
1134,3,132,,135,,7,1,False
1136,3,33,,135,,120,1,False
1138,2,133,,135,,1,1,False
1140,2,135,,135,,1,1,True
1142,2,130,,120,,61,62,False
1155,2,136,,136,,7,7,True
1157,2,67,,120,,134,62,False
1170,2,139,,139,,6,6,True
1172,2,77,,120,,163,62,False
1187,2,141,,141,,8,8,True
1189,2,37,,120,,163,62,False
1191,1,120,,120,,62,62,True
1209,1,144,,144,,7,7,True
1211,1,70,,70,,129,129,True
1234,2,146,,147,,5,4,False
1236,2,87,,147,,6,4,False
1238,2,85,,147,,56,4,False
1259,2,147,,147,,4,4,True
1261,2,111,,150,,106,2,False
1263,1,150,,150,,2,2,True
1265,1,131,,131,,202,202,True
1290,4,128,,154,,45,10,False
1292,3,153,,154,,2,10,False
1294,3,134,,154,,61,10,False
1296,2,154,,154,,10,10,True
1298,2,39,,155,,216,6,False
1328,3,35,,158,,28,120,False
1330,2,155,,158,,6,120,False
1332,2,158,,158,,120,120,True
1334,2,156,,56,,97,60,False
1352,2,161,,56,,10,60,False
1354,2,59,,56,,122,60,False
