frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
48,1,3,,3,,1,1,True
50,1,2,,2,,141,141,True
76,1,10,,10,,1,1,True
78,1,4,,4,,140,140,True
93,2,12,,12,,1,1,True
95,2,5,,5,,141,141,True
97,1,13,,13,,1,1,True
99,1,9,,9,,141,141,True
132,2,17,,17,,1,1,True
134,2,7,,7,,140,140,True
136,1,18,,18,,1,1,True
138,1,8,,8,,25,25,True
140,1,6,,6,,115,115,True
173,2,22,,22,,1,1,True
175,2,15,,15,,141,141,True
177,1,23,,23,,1,1,True
179,1,16,,16,,27,27,True
181,1,14,,14,,114,114,True
209,1,27,,27,,1,1,True
211,1,11,,11,,140,140,True
228,1,29,,29,,1,1,True
230,1,20,,20,,12,12,True
232,1,30,,30,,129,129,True
245,1,21,,21,,27,27,True
247,1,19,,19,,114,114,True
261,1,33,,33,,1,1,True
263,1,26,,26,,26,26,True
265,1,24,,24,,115,115,True
278,1,35,,35,,1,1,True
280,1,25,,25,,140,140,True
293,1,37,,37,,1,1,True
295,1,28,,28,,140,140,True
308,1,39,,39,,1,1,True
310,1,32,,32,,141,141,True
323,1,40,,40,,1,1,True
325,1,31,,31,,140,140,True
340,2,43,,43,,1,1,True
342,2,34,,34,,140,140,True
344,1,44,,44,,1,1,True
346,1,38,,38,,141,141,True
359,1,45,,45,,1,1,True
361,1,36,,36,,140,140,True
389,1,50,,50,,1,1,True
391,1,41,,41,,140,140,True
404,1,51,,51,,1,1,True
406,1,42,,42,,140,140,True
423,3,54,,54,,1,1,True
425,3,47,,47,,140,140,True
427,2,48,,48,,26,26,True
429,2,46,,46,,115,115,True
446,1,55,,55,,1,1,True
448,1,49,,49,,140,140,True
485,1,62,,62,,1,1,True
487,1,53,,53,,141,141,True
499,1,52,,52,,141,141,True
524,2,65,,65,,1,1,True
526,2,58,,58,,12,12,True
528,1,66,,66,,1,1,True
530,1,60,,60,,12,12,True
532,1,59,,59,,14,14,True
534,1,56,,56,,115,115,True
549,2,68,,68,,1,1,True
551,2,61,,61,,140,140,True
553,1,69,,69,,1,1,True
555,1,57,,57,,140,140,True
586,2,63,,63,,141,141,True
588,1,73,,73,,1,1,True
590,1,64,,64,,140,140,True
638,2,67,,67,,141,141,True
640,1,79,,79,,1,1,True
642,1,71,,71,,141,141,True
679,3,83,,83,,1,1,True
681,3,72,,72,,26,26,True
683,3,70,,70,,114,114,True
685,2,84,,84,,1,1,True
687,2,76,,76,,12,12,True
689,1,85,,85,,1,1,True
691,1,78,,78,,12,12,True
693,1,77,,77,,14,14,True
695,1,74,,74,,115,115,True
725,1,89,,89,,1,1,True
727,1,75,,75,,140,140,True
741,1,91,,91,,1,1,True
743,1,82,,82,,26,26,True
745,1,80,,80,,115,115,True
760,2,93,,93,,1,1,True
762,2,81,,81,,140,140,True
764,1,94,,94,,1,1,True
766,1,87,,87,,141,141,True
797,2,98,,98,,1,1,True
799,2,88,,88,,26,26,True
801,2,86,,86,,114,114,True
803,1,99,,99,,1,1,True
805,1,90,,90,,141,141,True
835,1,103,,103,,1,1,True
837,1,92,,92,,140,140,True
851,1,104,,104,,1,1,True
853,1,97,,97,,26,26,True
855,1,95,,95,,115,115,True
871,2,107,,107,,1,1,True
873,2,102,,102,,27,27,True
875,2,100,,100,,114,114,True
877,1,108,,108,,1,1,True
879,1,96,,96,,140,140,True
892,1,109,,109,,1,1,True
894,1,101,,101,,141,141,True
924,2,114,,114,,1,1,True
926,2,105,,105,,141,141,True
928,1,115,,115,,1,1,True
930,1,106,,106,,141,141,True
964,3,119,,119,,1,1,True
966,3,113,,113,,140,140,True
968,2,120,,120,,1,1,True
970,2,111,,111,,140,140,True
981,1,112,,112,,26,26,True
983,1,110,,110,,115,115,True
1014,2,125,,125,,1,1,True
1016,2,117,,117,,140,140,True
1018,1,126,,126,,1,1,True
1020,1,118,,118,,25,25,True
1022,1,116,,116,,115,115,True
1050,1,130,,130,,1,1,True
1052,1,124,,124,,141,141,True
1075,2,132,,132,,1,1,True
1077,2,122,,122,,140,140,True
1079,1,133,,133,,1,1,True
1081,1,123,,123,,25,25,True
1083,1,121,,121,,115,115,True
1119,1,139,,139,,1,1,True
1121,1,128,,128,,141,141,True
1138,2,141,,141,,1,1,True
1140,2,129,,129,,26,26,True
1142,2,127,,127,,114,114,True
1144,1,142,,142,,1,1,True
1158,2,131,,131,,12,12,True
1160,1,144,,144,,1,1,True
1162,1,136,,136,,12,12,True
1164,1,134,,134,,129,129,True
1180,2,146,,146,,1,1,True
1182,2,137,,137,,140,140,True
1184,1,147,,147,,1,1,True
1186,1,138,,138,,38,38,True
1188,1,135,,135,,102,102,True
1216,1,151,,151,,1,1,True
1218,1,140,,140,,140,140,True
1231,1,153,,153,,1,1,True
1233,1,143,,143,,140,140,True
1246,1,155,,155,,1,1,True
1248,1,145,,145,,140,140,True
1264,2,157,,157,,1,1,True
1266,2,149,,149,,140,140,True
1268,1,158,,158,,1,1,True
1270,1,150,,150,,25,25,True
1272,1,148,,148,,115,115,True
1317,1,164,,164,,1,1,True
1319,1,152,,152,,140,140,True
1335,2,166,,166,,1,1,True
1337,2,156,,156,,12,12,True
1339,1,167,,167,,1,1,True
1341,1,154,,154,,140,140,True
1359,2,169,,169,,1,1,True
1361,2,161,,161,,141,141,True
1363,1,170,,170,,1,1,True
1365,1,163,,163,,12,12,True
1367,1,160,,160,,129,129,True
1381,1,171,,171,,1,1,True
1383,1,162,,162,,27,27,True
1385,1,159,,159,,114,114,True
1413,1,176,,176,,1,1,True
1415,1,165,,165,,140,140,True
1431,3,168,,168,,141,141,True
1433,2,178,,178,,1,1,True
1435,2,173,,173,,141,141,True
1446,1,179,,179,,1,1,True
1448,1,175,,175,,141,141,True
1477,1,184,,184,,1,1,True
1479,1,174,,174,,26,26,True
