phase,batch_size,k_blocks,prefix_tokens,cache_bytes,method,wall_mean_ms,wall_trimmed_mean_ms,wall_p50_ms,wall_p95_ms,wall_std_ms,cuda_mean_ms,cuda_trimmed_mean_ms,cuda_p50_ms,cuda_p95_ms,cuda_std_ms
coarse,1,320,5120,293601280,recompute,166.80479843385652,165.24756620638072,165.03517400997225,174.8532370038447,4.817953609852643,166.79222106933594,165.23456420898438,165.0228729248047,174.84158782958983,4.8182921072044875
coarse,1,330,5280,302776320,HBM_reuse,11.264561282587238,11.193733193795197,11.191591998795047,11.623557703569531,0.21275955882242276,11.255497251238141,11.18533763885498,11.182784080505371,11.613152122497558,0.21170466304659175
coarse,1,330,5280,302776320,DRAM_fetch,44.73992499905372,44.48836819792632,44.40717499528546,46.09235460520722,0.8177857212993317,44.72929872785296,44.4773063659668,44.3969612121582,46.08149185180664,0.8175399463487544
coarse,1,330,5280,302776320,SSD_fetch,92.05803371566746,89.0007386013167,83.47662400046829,114.51987769833067,13.265032745876615,92.04791259765625,88.99054107666015,83.46614074707031,114.51060256958007,13.265684028167222
coarse,1,330,5280,302776320,recompute,172.00356414208986,169.48637439927552,169.33485699701123,182.89922610274513,6.700226814245614,171.99333844866072,169.47616577148438,169.3233642578125,182.8883117675781,6.699691277493603
coarse,1,340,5440,311951360,HBM_reuse,11.428335856180638,11.297212197678164,11.269973998423666,12.068896001437679,0.3752062384095118,11.418848173958915,11.287520217895509,11.258912086486816,12.058025455474853,0.37423349053492944
coarse,1,340,5440,311951360,DRAM_fetch,46.182944428957335,46.165891000418924,46.21298400161322,47.083715806365944,0.6454205028130698,46.17212840488979,46.15443878173828,46.200191497802734,47.07293128967285,0.6447389231156477
coarse,1,340,5440,311951360,SSD_fetch,110.2196997131354,106.87382859759964,100.59023500070907,144.06306520104408,21.018544547109926,110.20667048863002,106.86213073730468,100.58025360107422,144.04468994140626,21.016454915762836
coarse,1,340,5440,311951360,recompute,176.98251971991598,176.49145300674718,176.17310800414998,180.7056234058109,2.3494413146668918,176.97135707310267,176.47977600097656,176.1564483642578,180.6964340209961,2.3506032293056647
coarse,1,350,5600,321126400,HBM_reuse,11.164618996969823,11.159393796697259,11.1541920050513,11.218823998933658,0.035139634829767216,11.155945096697126,11.15041275024414,11.145471572875977,11.21138229370117,0.03576258607613386
coarse,1,350,5600,321126400,DRAM_fetch,45.79045271800299,45.78180360258557,45.762674999423325,45.86128190421732,0.04471011977740338,45.78019169398716,45.77120590209961,45.75289535522461,45.85234336853028,0.04528615026488516
coarse,1,350,5600,321126400,SSD_fetch,88.32301714158218,88.27064219804015,88.02091200777795,90.81370630156016,1.753959848424672,88.31386021205357,88.26087646484375,88.01110076904297,90.80651626586913,1.754697763299504
coarse,1,350,5600,321126400,recompute,179.3873464256259,178.25845319894142,177.21929399704095,186.75015809712932,4.296054039674666,179.37730625697546,178.24774780273438,177.2105255126953,186.74166412353514,4.2962249335139315
coarse,1,360,5760,330301440,HBM_reuse,11.27753128405727,11.268942395690829,11.252337004407309,11.347028304589912,0.0425803152126619,11.268804686410087,11.26033935546875,11.243200302124023,11.33847713470459,0.04287789610826472
coarse,1,360,5760,330301440,DRAM_fetch,48.876947997736615,48.86365499696694,48.82280698802788,49.05742859846214,0.12957555152258027,48.86650957380022,48.85331802368164,48.81184005737305,49.04623298645019,0.12954292829305927
coarse,1,360,5760,330301440,SSD_fetch,92.62609156888045,92.48382979421876,92.06826498848386,95.3840652044164,1.9076342817979475,92.61698259626117,92.47505950927734,92.05814361572266,95.37408447265625,1.9079400649570875
coarse,1,360,5760,330301440,recompute,185.52899857500702,185.12661120621487,184.4326280115638,192.22810799983563,4.242912803134229,185.5206756591797,185.1182830810547,184.42428588867188,192.21970062255858,4.242923423092908
coarse,1,370,5920,339476480,HBM_reuse,11.212459139642306,11.218755197478458,11.21911899826955,11.254329893563408,0.038309764938386816,11.20377608707973,11.209875297546386,11.210335731506348,11.246624183654784,0.03865546181864352
coarse,1,370,5920,339476480,DRAM_fetch,49.13199457015643,49.12147499853745,49.11364600411616,49.25153650401626,0.07409281277758922,49.121704646519255,49.11139144897461,49.10316848754883,49.24071998596192,0.07373478836516797
coarse,1,370,5920,339476480,SSD_fetch,95.19796414159438,94.62419519841205,94.10072400351055,100.7900113996584,3.631096554712581,95.18784768240792,94.61399536132812,94.09139251708984,100.7791389465332,3.631010764968614
coarse,1,370,5920,339476480,recompute,189.74648786076744,188.16162980219815,187.05173100170214,199.56868740264326,5.662566623454821,189.73856244768416,188.15387878417968,187.04342651367188,199.56026153564454,5.66224067750124
coarse,1,380,6080,348651520,HBM_reuse,11.209269000184056,11.203474400099367,11.197950996574946,11.28529059496941,0.05100049219072143,11.200489180428642,11.194406509399414,11.18883228302002,11.277750396728514,0.05152810668529729
coarse,1,380,6080,348651520,DRAM_fetch,50.14132671723409,50.093225002638064,50.08452699985355,50.37203460087767,0.1362696716153376,50.13090297154018,50.08252868652344,50.073856353759766,50.362850189208984,0.13705117818887938
coarse,1,380,6080,348651520,SSD_fetch,99.01825042782419,95.40148919913918,94.86629099410493,115.71860299591206,10.127934231074718,99.00821903773716,95.39190368652343,94.8568344116211,115.70847854614257,10.12793026154986
coarse,1,380,6080,348651520,recompute,197.39984799733585,195.9294661966851,195.55754199973308,204.85278600244783,4.501685814161864,197.39063807896204,195.9205749511719,195.54888916015625,204.84209747314452,4.50076061404921
coarse,1,390,6240,357826560,HBM_reuse,11.241049570214402,11.227314799907617,11.240526000619866,11.33683439984452,0.060199855077072026,11.232246807643346,11.218246269226075,11.231231689453125,11.32918701171875,0.06085986473087729
coarse,1,390,6240,357826560,DRAM_fetch,51.985763427053044,51.98392379679717,51.97469699487556,52.04651050444227,0.04094851611286283,51.97555160522461,51.973836517333986,51.9637451171875,52.03679008483887,0.041447868653802095
coarse,1,390,6240,357826560,SSD_fetch,102.1684022853151,101.83989020297304,101.29347900510766,108.41996830131393,4.144538771392372,102.15778241838727,101.82895965576172,101.28364562988281,108.41092681884766,4.1449541709279485
coarse,1,390,6240,357826560,recompute,199.03635571245104,197.15055999695323,196.61122000252362,208.8242160025402,5.787228560969478,199.0279584612165,197.1419647216797,196.602783203125,208.81569519042966,5.787115894888167
coarse,1,400,6400,367001600,HBM_reuse,11.290603716458593,11.290569801349193,11.306329994113185,11.339472605322953,0.03791818473338678,11.281846863882881,11.281964683532715,11.297344207763672,11.330819416046143,0.037919120664352435
coarse,1,400,6400,367001600,DRAM_fetch,51.12251614212125,51.117943797726184,51.09041499963496,51.25306869595079,0.09091944215862523,51.11208724975586,51.10774459838867,51.07984161376953,51.24267158508301,0.09124266784034919
coarse,1,400,6400,367001600,SSD_fetch,103.76496285399688,103.49788759776857,103.36279599869158,108.13631949858973,2.9252809179688244,103.75386374337333,103.4883316040039,103.35513305664062,108.11923217773438,2.923015073020023
coarse,1,400,6400,367001600,recompute,209.2242601398279,207.64852699649055,207.03865599352866,218.12539109814676,5.198431001144246,209.21603175571985,207.64037170410157,207.0302734375,218.11700744628905,5.198353092473117
coarse,1,410,6560,376176640,HBM_reuse,11.19328556939893,11.196178998216055,11.187431999132968,11.254379898309708,0.0453663086394243,11.184589658464704,11.18725757598877,11.178560256958008,11.246777629852295,0.04583924489954117
coarse,1,410,6560,376176640,DRAM_fetch,52.03939528603639,52.03242579882499,52.050184007384814,52.104365204286296,0.04531106104006878,52.02917916434152,52.022386932373045,52.040191650390625,52.094350814819336,0.04565973853347465
coarse,1,410,6560,376176640,SSD_fetch,108.32051028306263,108.20755739696324,106.71855400141794,111.95159779745154,2.5773081748234294,108.30992998395648,108.19656372070312,106.70905303955078,111.94265213012694,2.5768853219725973
coarse,1,410,6560,376176640,recompute,210.42962328439378,208.0637665989343,207.330899007502,221.6506090975599,6.579505311282525,210.4211665562221,208.05528259277344,207.3223419189453,221.64226226806642,6.579544935454131
coarse,1,420,6720,385351680,HBM_reuse,11.215226857789926,11.21084280021023,11.195194005267695,11.29922880209051,0.059302596492175196,11.20630863734654,11.202099227905274,11.186112403869629,11.289920043945312,0.05939998064706347
coarse,1,420,6720,385351680,DRAM_fetch,54.268894999820205,54.27436879836023,54.27232399233617,54.32214420725359,0.04436105118872867,54.258171626499724,54.26375732421875,54.26076889038086,54.31159896850586,0.04448585446296578
coarse,1,420,6720,385351680,SSD_fetch,109.71391114331449,109.88973339844961,109.56851000082679,111.45459850231418,1.4931633083358855,109.7042737688337,109.88046722412109,109.55833435058594,111.4445899963379,1.4934555137825847
coarse,1,420,6720,385351680,recompute,221.21107328400416,219.90258419828024,218.10304000973701,231.15208489762153,5.882043587491106,221.2026606968471,219.89420166015626,218.09449768066406,231.14353027343748,5.881909049478211
coarse,1,430,6880,394526720,HBM_reuse,11.279476858492542,11.28573400201276,11.296317999949679,11.3154158971156,0.03469611866986672,11.270651544843401,11.276915359497071,11.28764820098877,11.306406211853027,0.03482729727841963
coarse,1,430,6880,394526720,DRAM_fetch,54.496959284214036,54.49944959837012,54.5141809998313,54.53938380378531,0.03709283042083183,54.486437116350444,54.48905029296875,54.50572967529297,54.52852821350098,0.03723838615585581
coarse,1,430,6880,394526720,SSD_fetch,111.69941585727169,111.70705980039202,111.71147300046869,113.62876030034386,1.486150827644985,111.68720027378627,111.69596862792969,111.70169830322266,113.6189582824707,1.4886924001474464
coarse,1,430,6880,394526720,recompute,223.98636171211754,222.82255399622954,221.83544898871332,233.24522470065858,5.520409262752672,223.97792271205358,222.81379089355468,221.8270721435547,233.23667602539064,5.52025538990131
coarse,1,440,7040,403701760,HBM_reuse,11.208591144947734,11.210078999283724,11.210640004719608,11.217445800139103,0.008486065523289602,11.1999910899571,11.201581001281738,11.201760292053223,11.208688354492189,0.008989824031366047
coarse,1,440,7040,403701760,DRAM_fetch,55.20837714720983,55.207231803797185,55.20124900795054,55.28549510490848,0.0517075859591126,55.19807979038784,55.19719619750977,55.19113540649414,55.27530822753906,0.052031010120906655
coarse,1,440,7040,403701760,SSD_fetch,110.03671142680105,109.70304060028866,109.50871600653045,112.99111169500975,1.8625217143445627,110.02565002441406,109.69159698486328,109.49881744384766,112.98194198608398,1.8635162272498156
coarse,1,440,7040,403701760,recompute,231.7876657159234,231.70379060029518,230.2484510000795,236.64546980144223,3.445745648310647,231.77925981794084,231.69512939453125,230.24009704589844,236.6370086669922,3.4456111248920904
coarse,1,450,7200,412876800,HBM_reuse,11.735739001388927,11.735373799456283,11.729687990737148,11.841262406960595,0.07180490372171058,11.72723661150251,11.726976203918458,11.720800399780273,11.833244514465331,0.07223344172899736
coarse,1,450,7200,412876800,DRAM_fetch,58.28566457369431,58.260619203792885,58.22909298876766,58.49416620185366,0.13338606667842426,58.27459117344448,58.24977188110351,58.21718215942383,58.483279418945315,0.1334499090294081
coarse,1,450,7200,412876800,SSD_fetch,130.606953289576,130.19998620438855,129.95495200448204,134.61805699917022,2.421406767068327,130.59615107945032,130.19091796875,129.94569396972656,134.60121459960936,2.4183658767363667
coarse,1,450,7200,412876800,recompute,234.60097943149907,234.64833800389897,233.60730201238766,240.91494590247748,4.816004645208884,234.59219360351562,234.6394012451172,233.5985870361328,240.90655364990235,4.815205795879962
coarse,1,460,7360,422051840,HBM_reuse,11.70869314436069,11.710333201335743,11.69873600883875,11.771900110761635,0.04609287879299635,11.700214794703893,11.701612663269042,11.689760208129883,11.764543914794922,0.04652037525243875
coarse,1,460,7360,422051840,DRAM_fetch,59.71904356556479,59.704334996058606,59.674203002941795,59.83269858988933,0.0721694847631656,59.7082884652274,59.69374084472656,59.66236877441406,59.82292900085449,0.07276948159257404
coarse,1,460,7360,422051840,SSD_fetch,114.9969321455241,114.25968380353879,113.52851400442887,119.64342519931961,2.6855642263746278,114.98780822753906,114.25065002441406,113.51878356933594,119.63480682373047,2.6859252606581103
coarse,1,460,7360,422051840,recompute,246.83832457230892,246.26625860109925,243.4222320007393,255.45718610665062,5.598411962135925,246.8307386125837,246.258935546875,243.41871643066406,255.44904632568358,5.598096946761682
coarse,1,470,7520,431226880,HBM_reuse,11.714447715868507,11.708445803378709,11.703324998961762,11.791584898310248,0.04949401498966524,11.705865178789411,11.69936637878418,11.6942720413208,11.78465642929077,0.05026097010391756
coarse,1,470,7520,431226880,DRAM_fetch,59.40974156796334,59.40977679565549,59.40302700037137,59.46421079715947,0.03757139125647671,59.398729051862446,59.39882202148438,59.39209747314453,59.45303115844726,0.03750410376463685
coarse,1,470,7520,431226880,SSD_fetch,135.43615799946045,135.7319255999755,135.04848101001699,139.52192028955324,3.0767215894896496,135.425297328404,135.72001953125,135.0397491455078,139.5096633911133,3.074574163687989
coarse,1,470,7520,431226880,recompute,243.8646169965588,244.0432029980002,242.86909200600348,249.34318109444575,4.205175194136776,243.85647583007812,244.03492736816406,242.8609619140625,249.33474578857422,4.204899152516728
coarse,1,480,7680,440401920,HBM_reuse,11.653256284522026,11.661901397746988,11.69802799995523,11.711989999457728,0.06132468139278265,11.644900594438825,11.653766441345216,11.689632415771484,11.702806377410887,0.06162881953200809
coarse,1,480,7680,440401920,DRAM_fetch,59.98244971436049,59.979254397330806,59.99768999754451,60.035941007663496,0.04017983326141255,59.971561431884766,59.96860809326172,59.986881256103516,60.0245979309082,0.04045379289364115
coarse,1,480,7680,440401920,SSD_fetch,137.22318071605903,136.90986340225209,137.6455720019294,141.62642939627403,2.9623374890300633,137.21327209472656,136.89952392578124,137.6343994140625,141.61643676757814,2.961897686744643
coarse,1,480,7680,440401920,recompute,253.8104794262576,253.80315399961546,255.28938999923412,259.4009180960711,4.381305807613751,253.80139814104353,253.79386291503906,255.27734375,259.39183044433594,4.380427847261647
coarse,1,490,7840,449576960,HBM_reuse,11.780902142553325,11.784184598946013,11.785501992562786,11.81075670174323,0.02508303168615275,11.77225126538958,11.775187110900879,11.776703834533691,11.803737354278564,0.025737081743111116
coarse,1,490,7840,449576960,DRAM_fetch,62.7396691436713,62.74333680048585,62.73842300288379,62.79298329609446,0.04188692899926789,62.728887285505024,62.732627868652344,62.72748947143555,62.7820743560791,0.04183823634352357
coarse,1,490,7840,449576960,SSD_fetch,144.002750996151,143.88373679539654,143.26770600746386,147.2452881949721,2.4177667663121847,143.99356733049666,143.87423400878907,143.25759887695312,147.23591461181638,2.4173845628088224
coarse,1,490,7840,449576960,recompute,259.13989914157094,258.6101207998581,258.3789229975082,264.6746488971985,3.4383532240043806,259.13175528390065,258.6021484375,258.37060546875,264.666162109375,3.4382371459722685
coarse,1,500,8000,458752000,HBM_reuse,11.714222140394018,11.715537798590958,11.71210799657274,11.743193995789625,0.022058448725592206,11.705828666687012,11.706745719909668,11.70348834991455,11.73626251220703,0.02250205902220173
coarse,1,500,8000,458752000,DRAM_fetch,62.390124429449706,62.38292859925423,62.38738099636976,62.47360329871299,0.05621851023413407,62.37969371250698,62.37267150878906,62.37635040283203,62.463882827758795,0.056699827051703
coarse,1,500,8000,458752000,SSD_fetch,142.56013914668333,142.1943290042691,141.84929900511634,149.58162560506025,4.529003640157265,142.55124991280692,142.18507385253906,141.83932495117188,149.5739273071289,4.5295302544692975
coarse,1,500,8000,458752000,recompute,265.8374622904895,265.07527340436354,264.1458540019812,274.7354738021386,5.406074846585196,265.8290056501116,265.06671752929685,264.13763427734375,274.7273864746094,5.4063113782464605
coarse,1,510,8160,467927040,HBM_reuse,11.635386285239033,11.639351400663145,11.6411880007945,11.679820403514896,0.03635220017186934,11.626994269234794,11.630668830871581,11.632512092590332,11.672585487365723,0.03671098902386819
coarse,1,510,8160,467927040,DRAM_fetch,63.012058287443196,63.01396199851297,63.03089699940756,63.081177504500374,0.05656325068788182,63.001317160470144,63.003309631347655,63.01980972290039,63.06970291137695,0.056169184116984884
coarse,1,510,8160,467927040,SSD_fetch,143.3419202845211,142.84620179969352,142.84673899237532,146.77423079992877,2.086113074720127,143.33289882114954,142.8367126464844,142.83651733398438,146.76654968261718,2.0868208394455916
coarse,1,510,8160,467927040,recompute,267.22540356942255,265.7662253972376,264.1468699875986,278.1556488989736,6.431001037175395,267.21615164620533,265.75714721679685,264.1337890625,278.145718383789,6.430616243141568
coarse,1,520,8320,477102080,HBM_reuse,11.188100715766527,11.18727640423458,11.187103998963721,11.24897090048762,0.04634480085873832,11.179259436471122,11.178636741638183,11.177760124206543,11.240320205688477,0.046624925385778004
coarse,1,520,8320,477102080,DRAM_fetch,64.03669585415628,64.03614279697649,64.04191598994657,64.1077815918834,0.050890173896695166,64.02568217686245,64.0252799987793,64.03033447265625,64.09654693603517,0.051130138469618766
coarse,1,520,8320,477102080,SSD_fetch,128.27042828679882,127.91616460017394,126.9275210070191,131.9667803007178,2.386249616407388,128.2607705252511,127.9062255859375,126.91795349121094,131.95826263427733,2.386720013768346
coarse,1,520,8320,477102080,recompute,274.9617440027318,274.494304403197,273.1880000064848,282.8309730030014,5.200104751837909,274.9535914829799,274.485888671875,273.1797180175781,282.82268981933595,5.19984364799224
coarse,1,530,8480,486277120,HBM_reuse,11.204005857247726,11.20274499990046,11.195762999705039,11.246573107200675,0.029374044333010003,11.195204598563057,11.1942720413208,11.186688423156738,11.237424278259278,0.029354301213203007
coarse,1,530,8480,486277120,DRAM_fetch,63.23419742901543,63.23021800199058,63.232622007490136,63.27852249814896,0.027695707991250297,63.22306278773716,63.21940460205078,63.22108840942383,63.26721878051758,0.027888992039508884
coarse,1,530,8480,486277120,SSD_fetch,144.33871386115374,142.49745980196167,130.58746101160068,171.5189993061358,19.9718666985379,144.32664380754744,142.48719635009766,130.5799102783203,171.49944610595702,19.9683156775636
coarse,1,530,8480,486277120,recompute,282.30551299930084,281.9258675997844,281.71157199540175,289.7752335004043,5.034563492334541,282.297354561942,281.9175109863281,281.702880859375,289.76689453125005,5.034271128740002
coarse,1,540,8640,495452160,HBM_reuse,11.689325285260566,11.68779100116808,11.687038000673056,11.727996500849258,0.02791816667246779,11.68091882978167,11.678879928588866,11.67801570892334,11.72129602432251,0.028591559719207117
coarse,1,540,8640,495452160,DRAM_fetch,65.69124071185277,65.69233959889971,65.69569499697536,65.73463090171572,0.03267442358756119,65.68034253801618,65.68160552978516,65.68486022949219,65.72339401245117,0.03269336846275126
coarse,1,540,8640,495452160,SSD_fetch,131.76758000086662,131.4375062007457,130.66216700826772,135.31730200338643,2.2952627876393925,131.75871930803572,131.42843627929688,130.65350341796875,135.3096130371094,2.2958042620531023
coarse,1,540,8640,495452160,recompute,292.5374289978728,291.566954398877,288.93617299036123,302.6984501964762,6.398280174359551,292.52911376953125,291.55824584960936,288.92791748046875,302.6903869628906,6.398372253717926
coarse,1,550,8800,504627200,HBM_reuse,11.706550000651207,11.703084403416142,11.701790004735813,11.734354094369337,0.0169976027982048,11.698258399963379,11.694476890563966,11.693280220031738,11.727126407623292,0.017546473082906033
coarse,1,550,8800,504627200,DRAM_fetch,65.66025628334111,65.6619723973563,65.6724410073366,65.71834509813925,0.047113511287321476,65.64963204520089,65.6508285522461,65.6618881225586,65.70954818725586,0.047831926970362995
coarse,1,550,8800,504627200,SSD_fetch,133.67064128189148,133.18710159801412,132.29496299754828,138.41541519359453,2.9406045469847975,133.66188267299108,133.1775909423828,132.28504943847656,138.40599670410157,2.9399096811561733
coarse,1,550,8800,504627200,recompute,291.41449157240066,290.42175759968814,287.39883500384167,301.85865569510497,6.639889445422226,291.40657697405135,290.41388549804685,287.3907165527344,301.8505615234375,6.639698479428264
coarse,1,560,8960,513802240,HBM_reuse,11.716224573319778,11.713406603666954,11.705103010172024,11.769877799088135,0.04005338994492942,11.707620756966728,11.704422569274902,11.69593620300293,11.762771224975587,0.04064083525179754
coarse,1,560,8960,513802240,DRAM_fetch,68.50826228453245,68.50551340030506,68.51257699599955,68.58122100093169,0.04869991245380352,68.49756295340401,68.49447631835938,68.50150299072266,68.56996307373048,0.048049600000207596
coarse,1,560,8960,513802240,SSD_fetch,140.09182957358593,139.46492260147352,136.60406399867497,147.35854390455643,4.956123214342205,140.0813991001674,139.45262756347657,136.5799102783203,147.35101318359375,4.957804499364247
coarse,1,560,8960,513802240,recompute,303.0973791402565,302.81884799769614,302.17867098690476,308.9935435928055,4.3397548603857805,303.08912440708707,302.8106201171875,302.17034912109375,308.9851440429687,4.339873674964996
coarse,1,570,9120,522977280,HBM_reuse,11.701549426236722,11.701578597421758,11.709263999364339,11.753678202512674,0.03891563775673903,11.692982809884208,11.693107223510742,11.700223922729492,11.745423889160156,0.03910288571195276
coarse,1,570,9120,522977280,DRAM_fetch,68.1121842873316,68.10069300117902,68.08948000252713,68.19829339947319,0.051252222149698705,68.10159192766461,68.08970489501954,68.07891082763672,68.18924484252929,0.05203975094843365
coarse,1,570,9120,522977280,SSD_fetch,141.34800643036473,141.2004148005508,140.63433698902372,144.99607420584653,2.6896884569403987,141.33907863071985,141.1915313720703,140.6248016357422,144.98685607910156,2.689377843266775
coarse,1,570,9120,522977280,recompute,305.9280140005285,305.9031268028775,303.0404080054723,314.2841296939878,6.530529082002078,305.9192199707031,305.8941223144531,303.03204345703125,314.27537536621094,6.530410976102851
coarse,1,580,9280,532152320,HBM_reuse,11.642976718056682,11.638267603120767,11.655057009193115,11.712462404102553,0.048793406330790254,11.634573663984026,11.629516792297363,11.645759582519531,11.705299282073975,0.04932171026893339
coarse,1,580,9280,532152320,DRAM_fetch,64.50903814194524,64.50406719814055,64.50342599418946,64.57563450094312,0.042958642525168345,64.49864741734096,64.49372863769531,64.49305725097656,64.56559982299805,0.04339230535215308
coarse,1,580,9280,532152320,SSD_fetch,152.38250985774877,151.74082180019468,151.881316996878,158.66590490477392,4.188583223165807,152.37347194126673,151.73182678222656,151.8724822998047,158.65709838867187,4.188806132756489
coarse,1,580,9280,532152320,recompute,316.0653500027755,315.976100001717,317.13499801116996,320.8788786039804,3.759407965272165,316.0574210030692,315.9681823730469,317.1266174316406,320.8711791992188,3.7594540649463597
coarse,1,590,9440,541327360,HBM_reuse,11.671535716491885,11.670890002278611,11.67397599783726,11.713937808235642,0.031236753859816835,11.663044657026019,11.662528038024902,11.665184020996094,11.705094718933104,0.03132441599105792
coarse,1,590,9440,541327360,DRAM_fetch,69.1182199994468,69.12109959812369,69.11944999592379,69.15346019814024,0.029250956759181084,69.10783059256417,69.11082305908204,69.11116790771484,69.14278945922851,0.02924745110597766
coarse,1,590,9440,541327360,SSD_fetch,144.46151857139608,144.3694220011821,143.44667599652894,148.19162760104518,2.7524021506754006,144.45268031529017,144.3608642578125,143.43746948242188,148.18277740478516,2.752622900971999
coarse,1,590,9440,541327360,recompute,313.04959557019174,313.3539017959265,313.0049759929534,317.5784058039426,3.646978444722918,313.04168701171875,313.3457397460937,312.99700927734375,317.57129821777346,3.6472443288514835
coarse,1,600,9600,550502400,HBM_reuse,11.647138428608221,11.648291200981475,11.638019001111388,11.715172894764692,0.047758279724385684,11.638523510524205,11.639987182617187,11.631296157836914,11.706141185760497,0.047815253122855755
coarse,1,600,9600,550502400,DRAM_fetch,65.87711828511341,65.87653640017379,65.92428899602965,65.99775339127518,0.09780750182178426,65.86683436802456,65.86658630371093,65.9134750366211,65.98661804199219,0.09787875964539786
coarse,1,600,9600,550502400,SSD_fetch,160.648064286631,157.74493560311384,157.0990470063407,176.220238400856,9.39700323392015,160.6368408203125,157.7331329345703,157.08889770507812,176.20734100341792,9.397233716778693
coarse,1,600,9600,550502400,recompute,323.43715271729576,322.8842176060425,324.4434590014862,330.22413709841203,4.628577262850075,323.4288112095424,322.8757385253906,324.43536376953125,330.21677551269534,4.629174869603554
coarse,1,610,9760,559677440,HBM_reuse,11.170212430962627,11.172384006204084,11.17653500114102,11.207915293925907,0.03261614188168085,11.161499568394252,11.163859367370605,11.167200088500977,11.198893165588379,0.03290710636407519
coarse,1,610,9760,559677440,DRAM_fetch,71.6940011438315,71.6824984003324,71.6534370003501,71.81729029834969,0.08240781691198093,71.68305424281529,71.67168731689453,71.64192199707031,71.80596237182617,0.08197683315486977
coarse,1,610,9760,559677440,SSD_fetch,166.62190628786837,166.5931368013844,166.8379350012401,168.80331500869943,1.6016336866760104,166.61217389787947,166.583154296875,166.82809448242188,168.79457092285156,1.6020742917603377
coarse,1,610,9760,559677440,recompute,328.20076356957935,328.4053243987728,329.1596449998906,331.3393918928341,2.778986107038487,328.19266183035717,328.3973327636719,329.151611328125,331.3316314697266,2.77926760914741
coarse,1,620,9920,568852480,HBM_reuse,11.218406430478874,11.221523801214062,11.225590002140962,11.237428303866182,0.01928423974763337,11.209819521222796,11.213107299804687,11.21664047241211,11.228553867340088,0.019610523412545322
coarse,1,620,9920,568852480,DRAM_fetch,73.5549238535376,73.54068539571017,73.53660299850162,73.65832689974923,0.06163647424435349,73.54393441336495,73.52977752685547,73.52543640136719,73.64716491699218,0.061476783279145374
coarse,1,620,9920,568852480,SSD_fetch,170.56587885391698,170.39108299650252,169.72416499629617,175.15410009364132,3.128795497448821,170.55650111607142,170.38145141601564,169.71446228027344,175.14564666748046,3.1291718549300014
coarse,1,620,9920,568852480,recompute,337.935910287862,337.7876170008676,339.10975500475615,343.81210110732354,4.422112189988121,337.92791748046875,337.779345703125,339.10101318359375,343.80499572753905,4.422406687380815
coarse,1,630,10080,578027520,HBM_reuse,11.187647569126316,11.190678997081704,11.187033989699557,11.248341704776976,0.04823780842570548,11.17911774771554,11.181766510009766,11.177760124206543,11.241436767578126,0.048828122916118176
coarse,1,630,10080,578027520,DRAM_fetch,74.52571342998583,74.49036900070496,74.42618699860759,74.80861470103264,0.17004114635956638,74.51445988246373,74.4786376953125,74.41433715820312,74.79929580688477,0.17111234899924282
coarse,1,630,10080,578027520,SSD_fetch,171.6659688598676,171.58460480277427,171.52614999213256,173.3221167974989,1.1067174564538464,171.65638514927454,171.57505493164064,171.5169219970703,173.3128463745117,1.1070055079595746
coarse,1,630,10080,578027520,recompute,339.73251757353347,339.71263880084734,341.5621500025736,344.7340938975685,4.140153889845006,339.72445242745533,339.704345703125,341.55316162109375,344.72687377929685,4.1403558358399675
coarse,1,640,10240,587202560,HBM_reuse,11.14746628861342,11.148860002867877,11.155473999679089,11.221729102544487,0.0551102502578901,11.138733727591378,11.139667129516601,11.146656036376953,11.214611530303955,0.05576688129286274
coarse,1,640,10240,587202560,DRAM_fetch,74.65854656766169,74.66037419508211,74.65711599797942,74.69986449868884,0.03208901972957919,74.64745657784599,74.6491455078125,74.64595031738281,74.68850479125976,0.03182204633044066
coarse,1,640,10240,587202560,SSD_fetch,176.96026300005283,176.54788639920298,173.86776400962844,184.2680721078068,5.220895896834368,176.94788469587053,176.53652954101562,173.85011291503906,184.25131378173828,5.2194144033837775
coarse,1,640,10240,587202560,recompute,351.56420500009386,351.0723249986768,349.37153100327123,361.09063740150305,6.300075820117438,351.5550537109375,351.06348876953126,349.36077880859375,361.08229675292966,6.300793708356164
coarse,1,650,10400,596377600,HBM_reuse,11.64732685927967,11.644908800371923,11.644070007605478,11.691821101703681,0.030474524811395384,11.638916424342565,11.636691093444824,11.63542366027832,11.683750247955324,0.030905694708567386
coarse,1,650,10400,596377600,DRAM_fetch,74.88171414505425,74.88754340447485,74.88689699675888,74.93212560075335,0.04178147002246586,74.87135968889508,74.87747802734376,74.87872314453125,74.92123947143554,0.04190849569987868
coarse,1,650,10400,596377600,SSD_fetch,159.93529342605532,159.18513859796803,157.55013399757445,165.91666830063332,3.6389668323924425,159.9265856061663,159.1764404296875,157.54156494140625,165.9077438354492,3.6387507056259287
coarse,1,650,10400,596377600,recompute,349.25156271492597,348.7574617989594,348.22861800785176,356.3079107028898,4.964594482479776,349.2438223702567,348.7495361328125,348.22064208984375,356.3011199951172,4.965029803202627
coarse,1,660,10560,605552640,HBM_reuse,11.63760071462353,11.63580939755775,11.643674995866604,11.67809410544578,0.02838705919286736,11.629152025495257,11.627468872070313,11.63475227355957,11.669341087341309,0.02814866789544613
