frontier_seq,candidate_count,actual_node_id,actual_next_use,belady_node_id,belady_next_use,actual_block_count,belady_block_count,same_choice
42,2,3,,3,,1,1,True
44,2,2,,2,,209,209,True
46,1,4,,4,,210,210,True
86,1,5,,5,,210,210,True
113,2,12,,12,,1,1,True
115,2,8,,8,,16,16,True
117,1,7,,7,,210,210,True
149,2,14,,14,,1,1,True
151,2,11,,11,,16,16,True
153,2,9,,9,,148,148,True
155,2,6,,6,,45,45,True
157,1,10,,10,,17,17,True
190,2,13,,13,,17,17,True
192,1,20,,20,,1,1,True
194,1,17,,17,,209,209,True
214,1,19,,19,,17,17,True
216,1,16,,16,,193,193,True
238,1,23,,23,,1,1,True
240,1,18,,18,,16,16,True
242,1,15,,15,,193,193,True
261,3,27,,27,,1,1,True
263,3,21,,21,,16,16,True
265,2,24,,24,,210,210,True
267,1,25,,25,,17,17,True
269,1,22,,22,,193,193,True
319,3,28,,28,,1,1,True
321,3,26,,26,,16,16,True
323,2,34,,34,,1,1,True
325,2,31,,31,,209,209,True
327,1,35,,35,,1,1,True
329,1,33,,33,,16,16,True
331,1,30,,30,,193,193,True
354,1,32,,32,,164,164,True
383,3,29,,29,,46,46,True
385,2,41,,41,,1,1,True
387,2,37,,37,,209,209,True
389,1,42,,42,,1,1,True
391,1,40,,40,,118,118,True
431,2,38,,38,,91,91,True
433,1,39,,39,,164,164,True
465,4,36,,36,,46,46,True
467,3,49,,49,,1,1,True
469,3,44,,44,,209,209,True
471,2,50,,50,,1,1,True
473,2,45,,45,,16,16,True
483,2,51,,51,,1,1,True
485,2,47,,47,,16,16,True
487,2,46,,46,,147,147,True
489,2,43,,43,,46,46,True
491,1,48,,48,,210,210,True
584,5,61,,61,,1,1,True
586,5,53,,53,,16,16,True
588,4,62,,62,,1,1,True
590,4,60,,60,,16,16,True
592,3,63,,63,,1,1,True
594,3,58,,58,,16,16,True
596,3,57,,57,,102,102,True
598,3,54,,54,,91,91,True
600,2,55,,55,,164,164,True
621,2,52,,52,,46,46,True
623,1,59,,59,,73,73,True
625,1,56,,56,,137,137,True
665,2,69,,69,,1,1,True
667,2,70,,70,,1,1,True
669,2,65,,65,,209,209,True
671,1,68,,68,,16,16,True
707,1,67,,67,,164,164,True
709,1,64,,64,,46,46,True
750,2,76,,76,,1,1,True
752,2,73,,73,,16,16,True
754,1,77,,77,,1,1,True
756,1,72,,72,,209,209,True
792,2,82,,82,,1,1,True
794,2,74,,74,,16,16,True
796,1,83,,83,,1,1,True
798,1,75,,75,,16,16,True
800,1,71,,71,,102,102,True
802,1,66,,66,,91,91,True
822,2,85,,85,,1,1,True
824,2,86,,86,,1,1,True
826,2,80,,80,,16,16,True
828,1,79,,79,,16,16,True
830,1,87,,87,,193,193,True
844,1,88,,88,,1,1,True
846,1,81,,81,,16,16,True
848,1,78,,78,,193,193,True
860,1,84,,84,,210,210,True
874,2,89,,89,,210,210,True
876,1,92,,92,,1,1,True
878,1,90,,90,,209,209,True
905,1,91,,91,,210,210,True
928,2,97,,97,,1,1,True
930,2,98,,98,,1,1,True
932,2,95,,95,,163,163,True
934,2,93,,93,,46,46,True
936,1,94,,94,,16,16,True
958,1,96,,96,,210,210,True
973,2,103,,103,,1,1,True
975,2,100,,100,,209,209,True
977,1,101,,101,,17,17,True
979,1,99,,99,,193,193,True
1009,1,107,,107,,1,1,True
1011,1,102,,102,,209,209,True
1025,2,106,,106,,165,165,True
1027,2,104,,104,,45,45,True
1029,1,105,,105,,210,210,True
1059,1,112,,112,,1,1,True
1061,1,108,,108,,209,209,True
1075,1,114,,114,,1,1,True
1077,1,111,,111,,164,164,True
1079,1,109,,109,,45,45,True
1091,1,110,,110,,210,210,True
1104,1,117,,117,,1,1,True
1106,1,113,,113,,209,209,True
1118,1,115,,115,,210,210,True
1130,1,116,,116,,210,210,True
1143,1,121,,121,,1,1,True
1145,1,118,,118,,209,209,True
1158,1,123,,123,,1,1,True
1160,1,119,,119,,209,209,True
1175,2,125,,125,,1,1,True
1177,2,120,,120,,209,209,True
1179,1,126,,126,,1,1,True
1181,1,122,,122,,209,209,True
1211,1,130,,130,,1,1,True
1213,1,124,,124,,209,209,True
1229,2,132,,132,,1,1,True
1231,2,128,,128,,209,209,True
1233,1,133,,133,,1,1,True
1235,1,129,,129,,163,163,True
1263,2,127,,127,,46,46,True
1265,1,137,,137,,1,1,True
1267,1,131,,131,,209,209,True
1283,2,139,,139,,1,1,True
1285,2,135,,135,,209,209,True
1287,1,140,,140,,1,1,True
1289,1,136,,136,,163,163,True
1317,2,134,,134,,46,46,True
1319,1,144,,144,,1,1,True
1321,1,138,,138,,209,209,True
1336,2,146,,146,,1,1,True
1338,2,143,,143,,164,164,True
1340,2,141,,141,,45,45,True
1342,1,142,,142,,210,210,True
1405,1,152,,152,,1,1,True
1407,1,145,,145,,209,209,True
1439,3,155,,155,,1,1,True
1441,3,149,,149,,16,16,True
1443,2,156,,156,,1,1,True
1445,2,148,,148,,209,209,True
